metric,group,n,mean,std,median,p25,p75
brightness_mean,TP,1207,29.71793967628637,7.3006304810354115,30.213369369506836,24.69998550415039,34.552255630493164
brightness_mean,TN,1153,22.50071514883149,9.12345937122989,21.20964241027832,15.315629005432129,28.34701919555664
brightness_mean,FP,42,30.555833339691162,7.476904488607911,30.413683891296387,26.567920684814453,33.52997875213623
brightness_mean,FN,56,21.85874136856624,9.699147080083307,21.42561149597168,15.538997411727905,28.02592945098877
brightness_mean,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_mean,CORRECT,0,0.0,0.0,0.0,0.0,0.0
brightness_std,TP,1207,53.1781798918186,10.34664950903384,54.10478973388672,46.627227783203125,61.06597709655762
brightness_std,TN,1153,49.95101670813581,12.594329149364071,49.12639236450195,40.35189437866211,59.861507415771484
brightness_std,FP,42,54.381249972752165,11.029406792547086,54.28522300720215,48.213168144226074,58.10779666900635
brightness_std,FN,56,47.119924443108694,13.986889939952945,44.32773780822754,36.20340442657471,58.95551586151123
brightness_std,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,TP,1207,138.6543082021541,29.614419552597532,143.0,120.0,160.0
contrast_p95_p5,TN,1153,144.2189939288812,39.7307870783966,149.0,117.0,178.0
contrast_p95_p5,FP,42,140.9047619047619,29.956724497595776,145.0,124.5,155.0
contrast_p95_p5,FN,56,131.91964285714286,46.607210404489045,125.125,102.0,176.0
contrast_p95_p5,MIS,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,CORRECT,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,TP,1207,260.73929994483575,99.99195272536022,254.12689208984375,195.35858917236328,317.4727020263672
sharpness_laplacian_var,TN,1153,394.71375269033757,169.8014149295565,392.5834655761719,265.73455810546875,524.4319458007812
sharpness_laplacian_var,FP,42,302.3029960450672,117.64250487735694,298.70361328125,216.2203025817871,388.3587341308594
sharpness_laplacian_var,FN,56,322.8415026664734,160.23075003280871,310.0511474609375,186.75336837768555,469.42378997802734
sharpness_laplacian_var,MIS,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,CORRECT,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,TP,1207,0.5547832977507389,0.05470746002729047,0.5628875782676933,0.5232741034635158,0.5906607176896581
snr_mean_over_std,TN,1153,0.44006140063543414,0.10445796802486255,0.4442061762499731,0.36057030659673517,0.5197776632505648
snr_mean_over_std,FP,42,0.5593794577865934,0.05511135406629679,0.5546756266891589,0.529408378008778,0.6045344260672444
snr_mean_over_std,FN,56,0.4487260387455249,0.11545343055825827,0.48324197784456396,0.3603318240170366,0.5377236472476067
snr_mean_over_std,MIS,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
