metric,group,n,mean,std,median,p25,p75
confidence_max_prob,TP,1207,0.958606328565223,0.07929080869209837,0.9896285533905029,0.963176816701889,0.9976104497909546
confidence_max_prob,TN,1153,0.9660282125187665,0.06961594335897413,0.9896601438522339,0.9687832593917847,0.9966272115707397
confidence_max_prob,FP,42,0.8612220883369446,0.14322823993380596,0.9361808001995087,0.7849259525537491,0.9650472402572632
confidence_max_prob,FN,56,0.7912900373339653,0.1702525279316219,0.8067076206207275,0.66853928565979,0.9532649517059326
confidence_max_prob,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_max_prob,CORRECT,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,TP,1207,0.9172126585625378,0.15858161759596642,0.9792570471763611,0.9263536632061005,0.9952208697795868
confidence_margin,TN,1153,0.9320564260455907,0.13923188770934491,0.9793203473091125,0.9375664591789246,0.9932543635368347
confidence_margin,FP,42,0.7224441773834682,0.286456471532295,0.8723615407943726,0.5698519498109818,0.9300944656133652
confidence_margin,FN,56,0.582580068813903,0.34050505091869315,0.6134152710437775,0.3370785489678383,0.9065298587083817
confidence_margin,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,CORRECT,0,0.0,0.0,0.0,0.0,0.0
