metric,group,n,mean,std,median,p25,p75
brightness_mean,TP,1147,29.90630414409022,7.22138146214036,30.38315200805664,24.92724609375,34.76828575134277
brightness_mean,TN,1162,22.516993678375282,9.026898247361279,21.282963752746582,15.427121877670288,28.386958122253418
brightness_mean,FP,33,32.17948219992898,10.01746703900901,30.95567512512207,26.24776840209961,41.03904342651367
brightness_mean,FN,116,24.061309074533398,9.039729146591746,23.907325744628906,17.154406547546387,30.160390853881836
brightness_mean,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_mean,CORRECT,0,0.0,0.0,0.0,0.0,0.0
brightness_std,TP,1147,53.45848126398966,10.25633541015795,54.31256103515625,46.89968681335449,61.25071716308594
brightness_std,TN,1162,49.89481898880661,12.458587325944778,49.22035598754883,40.399648666381836,59.61730194091797
brightness_std,FP,33,57.56833631342108,14.157746871218356,54.44271469116211,47.21076965332031,71.8539047241211
brightness_std,FN,116,47.481904210715456,12.341770728192651,45.969926834106445,37.12454032897949,56.086514472961426
brightness_std,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,TP,1147,139.2445510026155,29.618447367662615,143.0,121.0,160.625
contrast_p95_p5,TN,1162,143.91953528399313,39.48578393697137,148.0,116.25,177.0
contrast_p95_p5,FP,33,150.54545454545453,37.14674523855599,152.0,126.0,191.0
contrast_p95_p5,FN,116,129.5668103448276,37.8073974495937,125.625,103.75,156.5
contrast_p95_p5,MIS,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,CORRECT,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,TP,1147,257.59822313995494,95.67819270813773,252.56988525390625,195.1351547241211,313.10792541503906
sharpness_laplacian_var,TN,1162,396.19591889570177,168.120453535698,393.94374084472656,268.99781799316406,522.5171508789062
sharpness_laplacian_var,FP,33,224.9098463347464,107.82510056470811,193.2875213623047,157.0741424560547,292.574462890625
sharpness_laplacian_var,FN,116,321.77842449319775,154.6874582600565,306.5956573486328,192.8586082458496,413.2220153808594
sharpness_laplacian_var,MIS,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,CORRECT,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,TP,1147,0.5557042296824022,0.054302768984441425,0.5629512917502157,0.5246097787234218,0.5915317454726867
snr_mean_over_std,TN,1162,0.44114958762280104,0.1042852526760896,0.44476298053656843,0.3610640647278708,0.5212380270636411
snr_mean_over_std,FP,33,0.5536033739999296,0.08648031968006033,0.5798952514253736,0.5161602604730878,0.6070087098561525
snr_mean_over_std,FN,116,0.4944771302515155,0.10087889187614835,0.4977729130108661,0.4615972060207933,0.57358093018086
snr_mean_over_std,MIS,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
