metric,group,n,mean,std,median,p25,p75
brightness_mean,TP,1219,29.624169697030045,7.431547162306935,30.146623611450195,24.555524826049805,34.51909255981445
brightness_mean,TN,1144,22.525152486729453,9.128212244520698,21.206562995910645,15.365956544876099,28.375638008117676
brightness_mean,FP,51,28.586178863749783,8.692364973270653,27.541234970092773,24.43600559234619,32.43217849731445
brightness_mean,FN,44,22.313178300857544,8.65488115247822,22.415946006774902,16.987294673919678,25.838707447052002
brightness_mean,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_mean,CORRECT,0,0.0,0.0,0.0,0.0,0.0
brightness_std,TP,1219,53.096346954520946,10.49005273401331,54.075103759765625,46.55881309509277,61.078369140625
brightness_std,TN,1144,50.043566387016455,12.590008391519977,49.239933013916016,40.40405464172363,59.90793514251709
brightness_std,FP,51,51.52342777626187,12.023250795896882,50.85197448730469,45.626901626586914,57.36044120788574
brightness_std,FN,44,47.73481728813865,12.369488621760919,44.45758056640625,37.56372261047363,57.716959953308105
brightness_std,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,TP,1219,138.45180475799836,30.14395682436486,143.0,120.0,160.0
contrast_p95_p5,TN,1144,144.56490384615384,39.66390397522571,149.0,117.0,178.0
contrast_p95_p5,FP,51,133.73039215686273,32.18193760237468,133.0,115.0,154.5
contrast_p95_p5,FN,44,135.6931818181818,41.06432360774401,124.5,111.0,176.0
contrast_p95_p5,MIS,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,CORRECT,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,TP,1219,260.9591127541145,101.74161641459588,254.1090850830078,194.7113265991211,318.2666320800781
sharpness_laplacian_var,TN,1144,395.534202692392,169.71060659100138,394.4521789550781,266.6946334838867,525.9891052246094
sharpness_laplacian_var,FP,51,300.2069569756003,123.65703993872634,298.2261657714844,198.25988006591797,387.1511535644531
sharpness_laplacian_var,FN,44,333.6886530789462,140.09428706746658,311.3050079345703,201.17550659179688,424.7137680053711
sharpness_laplacian_var,MIS,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,CORRECT,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,TP,1219,0.5533536635705804,0.05703947635371794,0.5623139699221934,0.5204934682895705,0.590564480791914
snr_mean_over_std,TN,1144,0.43971594750123655,0.10429933192282971,0.44364713647894033,0.36043100045616094,0.5197255858334597
snr_mean_over_std,FP,51,0.5460723180054492,0.07552986107108267,0.5557440635596403,0.5133650279121121,0.6023974646610488
snr_mean_over_std,FN,44,0.4594086968716759,0.11880886144049699,0.48469976167232104,0.3590601866632911,0.5536349937427663
snr_mean_over_std,MIS,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
