metric,group,n,mean,std,median,p25,p75
confidence_max_prob,TP,1191,0.939635208281622,0.09506299049260017,0.9826201796531677,0.92679163813591,0.9981528520584106
confidence_max_prob,TN,1151,0.9707578125981845,0.07800077068428676,0.9981081485748291,0.985143393278122,0.9998810887336731
confidence_max_prob,FP,44,0.6917340728369626,0.13798432967978738,0.6422463655471802,0.5854409486055374,0.7914746552705765
confidence_max_prob,FN,72,0.8134029598699676,0.1741398936570759,0.8697885870933533,0.6623555719852448,0.9773499965667725
confidence_max_prob,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_max_prob,CORRECT,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,TP,1191,0.8792704181146662,0.19012598364179684,0.9652404189109802,0.8535832464694977,0.9963057339191437
confidence_margin,TN,1151,0.9415156247303033,0.15600154023170104,0.9962162375450134,0.9702868461608887,0.9997622072696686
confidence_margin,FP,44,0.3834681571884589,0.27596866197164704,0.2844927906990051,0.17088189721107483,0.582949310541153
confidence_margin,FN,72,0.626805922223462,0.348279795922357,0.7395771741867065,0.3247111365199089,0.9546999931335449
confidence_margin,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,CORRECT,0,0.0,0.0,0.0,0.0,0.0
