metric,group,n,mean,std,median,p25,p75
brightness_mean,TP,1202,29.712282610812323,7.320112446222386,30.21357822418213,24.69758892059326,34.55968952178955
brightness_mean,TN,1161,22.58526480372459,9.144967228241473,21.280332565307617,15.409538269042969,28.477020263671875
brightness_mean,FP,34,29.564033227808334,8.14820803854301,28.107312202453613,25.757328987121582,33.0531530380249
brightness_mean,FN,61,22.61440996263848,9.556226086097384,22.32487678527832,16.992944717407227,28.658681869506836
brightness_mean,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_mean,CORRECT,0,0.0,0.0,0.0,0.0,0.0
brightness_std,TP,1202,53.18065811353991,10.359316167761358,54.106496810913086,46.650038719177246,61.06983470916748
brightness_std,TN,1161,50.04924974433314,12.582190004889526,49.23203659057617,40.50621795654297,59.86159133911133
brightness_std,FP,34,52.06928853427662,11.976887966608825,51.29418182373047,46.30991554260254,57.22323131561279
brightness_std,FN,61,47.56766960269115,13.610826538030597,44.2585563659668,37.022682189941406,60.37090301513672
brightness_std,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,TP,1202,138.67533277870217,29.699231075770246,143.0,120.0,160.0
contrast_p95_p5,TN,1161,144.39061154177432,39.579317816883,149.0,117.0,178.0
contrast_p95_p5,FP,34,134.26470588235293,32.6406595517229,133.0,110.5,155.0
contrast_p95_p5,FN,61,132.05737704918033,44.29088020882099,124.0,104.0,169.0
contrast_p95_p5,MIS,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,CORRECT,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,TP,1202,259.5824441449614,99.99608408517851,253.49945068359375,194.41331100463867,316.09080505371094
sharpness_laplacian_var,TN,1161,394.60625878661796,168.90405876174017,391.8331298828125,266.7373046875,522.277587890625
sharpness_laplacian_var,FP,34,284.22988925260654,138.4949895025252,262.5347366333008,188.77402877807617,355.4897232055664
sharpness_laplacian_var,FN,61,340.5469068933706,146.4527746821522,323.1831359863281,222.53689575195312,427.0305480957031
sharpness_laplacian_var,MIS,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,CORRECT,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,TP,1202,0.554595807973125,0.05516826107542098,0.5629194350089546,0.5228059340316115,0.5907862684139651
snr_mean_over_std,TN,1161,0.44074637146292106,0.10442114785543093,0.4446558282190719,0.3608396941449384,0.5210375165047795
snr_mean_over_std,FP,34,0.5640645556247396,0.06048984845676634,0.5848123395652844,0.5202010255070066,0.6081425331891643
snr_mean_over_std,FN,61,0.4611137273966364,0.1141577493300652,0.4858570478763652,0.41050702273069556,0.5505638704773367
snr_mean_over_std,MIS,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
