metric,group,n,mean,std,median,p25,p75
confidence_max_prob,TP,1202,0.9640135402092322,0.07049513512894198,0.9907532632350922,0.9678788185119629,0.9962388575077057
confidence_max_prob,TN,1161,0.9716925835116581,0.05822723994386941,0.9927167892456055,0.9721007347106934,0.9984643459320068
confidence_max_prob,FP,34,0.8237292082870707,0.15687477345341158,0.8614800274372101,0.7090633362531662,0.974396139383316
confidence_max_prob,FN,61,0.8219879885188869,0.15106472119785427,0.8512853980064392,0.7014877200126648,0.9630836844444275
confidence_max_prob,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_max_prob,CORRECT,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,TP,1202,0.928027077492779,0.1409902694846711,0.9815064966678619,0.9357576817274094,0.9924776703119278
confidence_margin,TN,1161,0.9433851666639428,0.11645447979177638,0.9854336380958557,0.9442014694213867,0.9969286322593689
confidence_margin,FP,34,0.6474584200802971,0.31374954806738503,0.7229600548744202,0.4181266576051712,0.9487922787666321
confidence_margin,FN,61,0.643975985343339,0.3021294432881164,0.7025707960128784,0.4029754102230072,0.926167368888855
confidence_margin,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,CORRECT,0,0.0,0.0,0.0,0.0,0.0
