metric,group,n,mean,std,median,p25,p75
confidence_max_prob,TP,1190,0.9125848811213709,0.08472948192689946,0.9382003247737885,0.8847684413194656,0.974857822060585
confidence_max_prob,TN,1162,0.9727745968175222,0.030503249480246082,0.9757338166236877,0.9644331336021423,0.9896224439144135
confidence_max_prob,FP,33,0.8076131325779539,0.10564021706770611,0.8079497814178467,0.7450282573699951,0.8969274163246155
confidence_max_prob,FN,73,0.852753511846882,0.1438766761037432,0.9239485859870911,0.730699360370636,0.9605700969696045
confidence_max_prob,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_max_prob,CORRECT,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,TP,1190,0.8251697631944127,0.1694589636920875,0.8764006197452545,0.7695369273424149,0.9497156888246536
confidence_margin,TN,1162,0.9455491930451533,0.06100649833871637,0.9514676034450531,0.9288662225008011,0.9792448282241821
confidence_margin,FP,33,0.6152262687683105,0.2112804372172469,0.6158995628356934,0.490056574344635,0.793854832649231
confidence_margin,FN,73,0.705507025735019,0.28775335773151905,0.8478972315788269,0.461398720741272,0.9211402535438538
confidence_margin,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,CORRECT,0,0.0,0.0,0.0,0.0,0.0
