metric,group,n,mean,std,median,p25,p75
entropy,TP,1214,2.7550385605525705,0.3322067918941766,2.7956684396820477,2.5535844487183446,2.9871939618696897
entropy,TN,1158,1.9176127655433601,0.5759609411164385,1.959383657515306,1.4825643722288766,2.3635802090360922
entropy,FP,37,2.6459077910701856,0.35117477132265873,2.6372872048109075,2.3928555667279454,2.903230784329746
entropy,FN,49,1.8584144262598832,0.7299773266175308,2.0014141349504087,1.1636459894012658,2.452775264509339
entropy,MIS,0,0.0,0.0,0.0,0.0,0.0
entropy,CORRECT,0,0.0,0.0,0.0,0.0,0.0
glcm_contrast,TP,1214,0.35640956669308627,0.11768277513068229,0.34437059577194107,0.2822709801409353,0.41655989750160155
glcm_contrast,TN,1158,0.43082381538781545,0.17090138061795512,0.4228859705317104,0.28560418001281235,0.5513693145419603
glcm_contrast,FP,37,0.36123327042609554,0.12264609688517464,0.3580637411915439,0.28255124919923125,0.44762972453555416
glcm_contrast,FN,49,0.37661542836224815,0.1581005683635302,0.35197789878283153,0.27882767456758484,0.44943145419602815
glcm_contrast,MIS,0,0.0,0.0,0.0,0.0,0.0
glcm_contrast,CORRECT,0,0.0,0.0,0.0,0.0,0.0
glcm_homogeneity,TP,1214,0.9335701613709732,0.012401127084708436,0.9332882388160454,0.9249826579548113,0.9425905863746191
glcm_homogeneity,TN,1158,0.9446222437826391,0.01820154359103922,0.9450518180381349,0.9321311616272276,0.9586698658478817
glcm_homogeneity,FP,37,0.9344596580725764,0.013828817486301225,0.9329738865328031,0.9269811486559565,0.9423743460388639
glcm_homogeneity,FN,49,0.9495215997045253,0.019864511596891784,0.9471024008444932,0.9343589379048417,0.9693407142718482
glcm_homogeneity,MIS,0,0.0,0.0,0.0,0.0,0.0
glcm_homogeneity,CORRECT,0,0.0,0.0,0.0,0.0,0.0
glcm_energy,TP,1214,0.5406600340018924,0.053329455917946494,0.5302568877397125,0.5036860109439848,0.571743467538895
glcm_energy,TN,1158,0.676046662833355,0.10511124504073777,0.6703673218474231,0.5931727243627937,0.7574496198044548
glcm_energy,FP,37,0.5507993578747555,0.06021283251177044,0.5477309754840627,0.49838890257773655,0.5882556406937335
glcm_energy,FN,49,0.6876069605800245,0.12847444381506576,0.6602268374628752,0.5823862713137347,0.808162731641979
glcm_energy,MIS,0,0.0,0.0,0.0,0.0,0.0
glcm_energy,CORRECT,0,0.0,0.0,0.0,0.0,0.0
glcm_correlation,TP,1214,0.9814175211491808,0.005597324510421421,0.9821913298598319,0.9788639362773999,0.9854819576749496
glcm_correlation,TN,1158,0.9748325190971725,0.008178155172970776,0.9760363394814218,0.9697429570727801,0.9806121695148937
glcm_correlation,FP,37,0.9779800358416695,0.005860929493852348,0.9798286730141532,0.9737134492818722,0.9822606488581554
glcm_correlation,FN,49,0.973092898525364,0.01057512863479423,0.9779658478996696,0.96832935224961,0.9812635217772306
glcm_correlation,MIS,0,0.0,0.0,0.0,0.0,0.0
glcm_correlation,CORRECT,0,0.0,0.0,0.0,0.0,0.0
