metric,group,n,mean,std,median,p25,p75
confidence_max_prob,TP,1214,0.9334773688870167,0.07002850245560845,0.955570787191391,0.9132644981145859,0.9805028140544891
confidence_max_prob,TN,1158,0.9688394774324124,0.050379767744478124,0.9827992618083954,0.9611297100782394,0.9950587302446365
confidence_max_prob,FP,37,0.8064928264231295,0.129816830825696,0.8490200638771057,0.7206811904907227,0.9168118238449097
confidence_max_prob,FN,49,0.8295686780189981,0.16036360448323944,0.9167413711547852,0.7074995040893555,0.9670242071151733
confidence_max_prob,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_max_prob,CORRECT,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,TP,1214,0.8669547367920789,0.1400570058832958,0.9111415147781372,0.8265290409326553,0.9610056281089783
confidence_margin,TN,1158,0.9376789562803064,0.10075953455792375,0.9655985534191132,0.9222594201564789,0.9901174604892731
confidence_margin,FP,37,0.6129856488189181,0.2596336545468511,0.6980401277542114,0.4413623809814453,0.8336235880851746
confidence_margin,FN,49,0.6591373621201029,0.32072721103601226,0.8334827423095703,0.4149990379810333,0.9340483546257019
confidence_margin,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,CORRECT,0,0.0,0.0,0.0,0.0,0.0
