metric,group,n,mean,std,median,p25,p75
brightness_mean,TP,1214,29.720601793961627,7.272682404588838,30.18688201904297,24.55952501296997,34.55968952178955
brightness_mean,TN,1158,22.63455681788489,9.213705202866139,21.28022289276123,15.393051624298096,28.545663833618164
brightness_mean,FP,37,27.45548031781171,6.986694297300521,26.94987678527832,24.05855369567871,30.95567512512207
brightness_mean,FN,49,20.67004342954986,9.940009692680082,20.229751586914062,13.322305679321289,28.31479263305664
brightness_mean,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_mean,CORRECT,0,0.0,0.0,0.0,0.0,0.0
brightness_std,TP,1214,53.17445927514669,10.36727178170374,54.08994674682617,46.537102699279785,61.135600090026855
brightness_std,TN,1158,50.13697403988484,12.637574976579918,49.3987922668457,40.511651039123535,60.041619300842285
brightness_std,FP,37,49.15996824728476,10.128509757566576,50.43320846557617,43.99943161010742,55.25993728637695
brightness_std,FN,49,46.34663955532775,13.890034347971536,44.69477462768555,36.40105438232422,57.340938568115234
brightness_std,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,TP,1214,138.67915980230643,29.654904513431514,143.0,120.0,160.0
contrast_p95_p5,TN,1158,144.64896373056996,39.635912458292786,149.0,117.0,178.0
contrast_p95_p5,FP,37,127.0,27.33028438279493,129.0,109.0,148.0
contrast_p95_p5,FN,49,130.34183673469389,47.7791058184027,141.0,108.0,167.0
contrast_p95_p5,MIS,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,CORRECT,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,TP,1214,260.83264965201914,101.48492125562312,253.63775634765625,194.00696563720703,318.026611328125
sharpness_laplacian_var,TN,1158,394.5374313084367,169.40046244885124,391.74957275390625,265.9425735473633,523.9626617431641
sharpness_laplacian_var,FP,37,295.3334386670912,126.25248411755955,298.2261657714844,200.0310821533203,389.5663146972656
sharpness_laplacian_var,FN,49,329.4004592895508,141.5808786814852,313.36029052734375,234.59898376464844,395.1278381347656
sharpness_laplacian_var,MIS,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,CORRECT,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,TP,1214,0.5551215611848779,0.053105822555608966,0.5629003034831541,0.5226798605289649,0.5906813391070443
snr_mean_over_std,TN,1158,0.4407046511874609,0.10462809641547989,0.4445469360182601,0.36077428982875204,0.520938112092855
snr_mean_over_std,FP,37,0.5553715158003474,0.06108121755699422,0.5559700701813801,0.5105697953511364,0.6070087098561525
snr_mean_over_std,FN,49,0.42519435258059696,0.12319662787653773,0.4530137998208824,0.3140907690538745,0.5303966434978059
snr_mean_over_std,MIS,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
