metric,group,n,mean,std,median,p25,p75
entropy,TP,1221,2.7474334452232116,0.3551762760143534,2.7956223517998655,2.5528163794646206,2.986047526382355
entropy,TN,1133,1.9001201666826493,0.5653831725965096,1.9433108432691533,1.464412906227572,2.348725230480078
entropy,FP,62,2.671903579312367,0.4129631447406136,2.8200489038558323,2.395618723132545,2.982889484134186
entropy,FN,42,1.9300686376193714,0.6301514530945153,2.2247428195248244,1.5608363383995045,2.361577250242769
entropy,MIS,0,0.0,0.0,0.0,0.0,0.0
entropy,CORRECT,0,0.0,0.0,0.0,0.0,0.0
glcm_contrast,TP,1221,0.3564848298592693,0.11841407948934583,0.34421044202434337,0.2819506726457399,0.4164397821909033
glcm_contrast,TN,1133,0.42718453669626993,0.16949309554934466,0.41944266495836,0.28495355541319667,0.5434417040358744
glcm_contrast,FP,62,0.4557988572255171,0.17832796839184714,0.44869074311338886,0.30982743433696347,0.6078935778347213
glcm_contrast,FN,42,0.3777950642140264,0.14758214608237114,0.3583640294682896,0.28892737027546445,0.4804212043561819
glcm_contrast,MIS,0,0.0,0.0,0.0,0.0,0.0
glcm_contrast,CORRECT,0,0.0,0.0,0.0,0.0,0.0
glcm_homogeneity,TP,1221,0.9337301547693524,0.012711584097334918,0.9332933750599708,0.9249800602228931,0.9428449406668497
glcm_homogeneity,TN,1133,0.9450930584293848,0.017957344984202674,0.945481943940464,0.9326255285215888,0.958855950597022
glcm_homogeneity,FP,62,0.9299537169111033,0.015884977203305502,0.9293273175892991,0.9204904383032888,0.9387818203743992
glcm_homogeneity,FN,42,0.9475289361072392,0.017534442767331626,0.9422454856806834,0.9349013298131952,0.9601553021203383
glcm_homogeneity,MIS,0,0.0,0.0,0.0,0.0,0.0
glcm_homogeneity,CORRECT,0,0.0,0.0,0.0,0.0,0.0
glcm_energy,TP,1221,0.5419494730063257,0.05752900787845689,0.5302599087372437,0.5037317110460634,0.5717643590313068
glcm_energy,TN,1133,0.6789896615700413,0.1035567721020549,0.6726224039267318,0.5970454426127366,0.7584269736230572
glcm_energy,FP,62,0.5475213748957134,0.07246876636448102,0.5252016503428172,0.49766065321010544,0.590964022490739
glcm_energy,FN,42,0.6746122810951195,0.11118192692085006,0.6274548157839468,0.6042844977270427,0.7448474676865318
glcm_energy,MIS,0,0.0,0.0,0.0,0.0,0.0
glcm_energy,CORRECT,0,0.0,0.0,0.0,0.0,0.0
glcm_correlation,TP,1221,0.9814728043349006,0.0054484121337895295,0.9821966098583803,0.9788931254717788,0.9854731273550079
glcm_correlation,TN,1133,0.9747672378685057,0.008113837130292557,0.9759689595772338,0.9697134027093334,0.9805835696984266
glcm_correlation,FP,62,0.9779038376717849,0.007966878883111532,0.9799912091397447,0.9738028783450466,0.9836226125840648
glcm_correlation,FN,42,0.9700983002365463,0.011225080364268782,0.9723987632558413,0.9599482606534485,0.9806825781473131
glcm_correlation,MIS,0,0.0,0.0,0.0,0.0,0.0
glcm_correlation,CORRECT,0,0.0,0.0,0.0,0.0,0.0
