metric,group,n,mean,std,median,p25,p75
confidence_max_prob,TP,1228,0.9676741751378056,0.06805060959513354,0.9926762282848358,0.9732613861560822,0.9981356859207153
confidence_max_prob,TN,1155,0.9683640096094701,0.06098285469730245,0.9894279837608337,0.96729975938797,0.9979223608970642
confidence_max_prob,FP,40,0.8082134231925011,0.1732865140327161,0.85300213098526,0.6693916022777557,0.9648667126893997
confidence_max_prob,FN,35,0.8948278665542603,0.1316352297746295,0.9543294906616211,0.8629862368106842,0.9799454510211945
confidence_max_prob,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_max_prob,CORRECT,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,TP,1228,0.9353483495232725,0.13610121989175758,0.9853524565696716,0.9465228170156479,0.9962714314460754
confidence_margin,TN,1155,0.9367280201220409,0.12196570873243469,0.9788559675216675,0.9345994889736176,0.995844691991806
confidence_margin,FP,40,0.6164268530905247,0.3465730331906751,0.7060042321681976,0.33878324180841446,0.9297334104776382
confidence_margin,FN,35,0.789655727999551,0.26327045831680346,0.9086589813232422,0.7259725034236908,0.9598909318447113
confidence_margin,MIS,0,0.0,0.0,0.0,0.0,0.0
confidence_margin,CORRECT,0,0.0,0.0,0.0,0.0,0.0
