metric,group,n,mean,std,median,p25,p75
brightness_mean,TP,1205,29.716140026868132,7.3281260796525975,30.213787078857422,24.695192337036133,34.56712341308594
brightness_mean,TN,1152,22.473031414672732,9.038089146022028,21.23318862915039,15.386350154876709,28.352539539337158
brightness_mean,FP,43,31.110171562017396,9.38195613509075,30.819873809814453,25.920808792114258,38.18135070800781
brightness_mean,FN,58,22.167137474849305,9.317459709010095,22.301060676574707,16.440573692321777,27.95569133758545
brightness_mean,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_mean,CORRECT,0,0.0,0.0,0.0,0.0,0.0
brightness_std,TP,1205,53.224988671457126,10.358696004547557,54.11572265625,46.65413284301758,61.083045959472656
brightness_std,TN,1152,49.9153291069799,12.503557428837201,49.08249855041504,40.40405464172363,59.6627311706543
brightness_std,FP,43,55.234317025472954,13.265562218408247,55.25993728637695,48.40869331359863,63.157114028930664
brightness_std,FN,58,46.356337054022426,13.263282993956848,44.12347221374512,36.472883224487305,57.455079078674316
brightness_std,MIS,0,0.0,0.0,0.0,0.0,0.0
brightness_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,TP,1205,138.85207468879668,29.670415058526693,143.0,120.0,160.0
contrast_p95_p5,TN,1152,144.14605034722223,39.618763046596754,148.0,117.0,178.0
contrast_p95_p5,FP,43,142.9360465116279,34.15228034912756,148.0,121.0,164.0
contrast_p95_p5,FN,58,128.04310344827587,44.562594896211415,121.0,100.25,166.5
contrast_p95_p5,MIS,0,0.0,0.0,0.0,0.0,0.0
contrast_p95_p5,CORRECT,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,TP,1205,261.23888208539654,101.52656102351331,254.38912963867188,195.36705017089844,317.84002685546875
sharpness_laplacian_var,TN,1152,395.7440813879172,169.11487512811394,394.4521789550781,268.2934799194336,524.4926605224609
sharpness_laplacian_var,FP,43,276.8488587667776,121.90565401808412,246.80809020996094,186.07337188720703,354.66551208496094
sharpness_laplacian_var,FN,58,310.32079775580047,140.97481488055905,288.6056823730469,185.95761489868164,389.45372009277344
sharpness_laplacian_var,MIS,0,0.0,0.0,0.0,0.0,0.0
sharpness_laplacian_var,CORRECT,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,TP,1205,0.5541753810839932,0.05532666210643332,0.562442225936379,0.5224638083028227,0.5906758579889478
snr_mean_over_std,TN,1152,0.4400888155386734,0.10439610969917913,0.4441456297118546,0.3605465816172021,0.5202771275111643
snr_mean_over_std,FP,43,0.5558701548637381,0.06391071656660967,0.5623489914739122,0.5191484897409582,0.6036929524762172
snr_mean_over_std,FN,58,0.46501317842550666,0.11987734839605872,0.49139434937380255,0.4035833487099895,0.5529851927968716
snr_mean_over_std,MIS,0,0.0,0.0,0.0,0.0,0.0
snr_mean_over_std,CORRECT,0,0.0,0.0,0.0,0.0,0.0
